state,area,total_votes,rep_votes,dem_votes,third_votes,other_votes,year
Georgia,CAMDEN,7572,0.4645,0.3899,0.1422,0.0034,1992
Georgia,CANDLER,2755,0.3681,0.4327,0.1964,0.0029,1992
Georgia,CARROLL,22586,0.476,0.3721,0.1487,0.0033,1992
Georgia,CATOOSA,14731,0.5159,0.327,0.1555,0.0017,1992
Georgia,CHARLTON,2892,0.4609,0.3897,0.1476,0.0017,1992
Georgia,CHATHAM,72069,0.443,0.4375,0.1147,0.0047,1992
Georgia,CHATTAHOOCHEE,1198,0.3447,0.5042,0.1477,0.0033,1992
Georgia,CHATTOOGA,6404,0.3809,0.4647,0.1507,0.0037,1992
Georgia,CHEROKEE,29214,0.5495,0.2777,0.1694,0.0033,1992
Georgia,CLARKE,28998,0.3607,0.5312,0.103,0.0051,1992
Georgia,CLAY,1197,0.2206,0.65,0.1295,0,1992
Georgia,CLAYTON,57989,0.4133,0.4465,0.137,0.0033,1992
Georgia,CLINCH,1837,0.43,0.4132,0.1557,0.0011,1992
Georgia,COBB,197129,0.5262,0.3245,0.1458,0.0035,1992
Georgia,COFFEE,8339,0.4531,0.3927,0.1506,0.0036,1992
Georgia,COLQUITT,10276,0.4554,0.3786,0.1637,0.0022,1992
Georgia,COLUMBIA,28200,0.5907,0.2523,0.1553,0.0017,1992
Georgia,COOK,3605,0.3656,0.4802,0.149,0.0053,1992
Georgia,COWETA,20552,0.4775,0.3451,0.1745,0.0028,1992
Georgia,CRAWFORD,3183,0.306,0.5178,0.1725,0.0038,1992
Georgia,CRISP,5709,0.3946,0.4572,0.1442,0.004,1992
Georgia,DADE,4804,0.4561,0.3709,0.1713,0.0017,1992
Georgia,DAWSON,3892,0.4358,0.3595,0.203,0.0018,1992
Georgia,DECATUR,7419,0.4235,0.4311,0.144,0.0015,1992
Georgia,DEKALB,215433,0.3262,0.5782,0.0916,0.004,1992
Georgia,DODGE,6278,0.3643,0.4782,0.1558,0.0018,1992
Georgia,DOOLY,3387,0.3053,0.5884,0.1033,0.003,1992
Georgia,DOUGHERTY,30931,0.4027,0.4926,0.1027,0.002,1992
Georgia,DOUGLAS,26657,0.5008,0.3327,0.1636,0.0029,1992
Georgia,EARLY,4143,0.3517,0.4755,0.1574,0.0154,1992
Georgia,ECHOLS,911,0.3963,0.3425,0.2613,0,1992
Georgia,EFFINGHAM,7963,0.479,0.3378,0.1812,0.002,1992
Georgia,ELBERT,6167,0.3846,0.4905,0.1228,0.0021,1992
Georgia,EMANUEL,6425,0.4143,0.4593,0.1175,0.0089,1992
Georgia,EVANS,2960,0.4203,0.4155,0.1622,0.002,1992
Georgia,FANNIN,7195,0.4524,0.4033,0.1429,0.0014,1992
Georgia,FAYETTE,31687,0.5547,0.266,0.1767,0.0026,1992
Georgia,FLOYD,27860,0.4443,0.4169,0.1356,0.0032,1992
Georgia,FORSYTH,17086,0.5064,0.2889,0.2021,0.0026,1992
Georgia,FRANKLIN,5923,0.4037,0.4229,0.1712,0.0022,1992
Georgia,FULTON,257406,0.332,0.5729,0.0916,0.0036,1992
Georgia,GILMER,5888,0.4519,0.3925,0.1493,0.0063,1992
Georgia,GLASCOCK,1013,0.5094,0.3119,0.1777,0.001,1992
Georgia,GLYNN,22932,0.4902,0.3742,0.1331,0.0024,1992
Georgia,GORDON,11213,0.4695,0.3659,0.1621,0.0024,1992
Georgia,GRADY,6033,0.3928,0.4177,0.1866,0.0028,1992
Georgia,GREENE,4058,0.3221,0.5567,0.119,0.0022,1992
Georgia,GWINNETT,150576,0.5434,0.2939,0.1589,0.0038,1992
Georgia,HABERSHAM,9134,0.5002,0.3392,0.1581,0.0025,1992
Georgia,HALL,32433,0.4967,0.3458,0.1555,0.0021,1992
Georgia,HANCOCK,3157,0.1603,0.7795,0.0599,3.00E-04,1992
Georgia,HARALSON,7621,0.4123,0.4305,0.1531,0.0041,1992
Georgia,HARRIS,6960,0.4764,0.3849,0.1371,0.0016,1992
Georgia,HART,7609,0.3426,0.475,0.1808,0.0016,1992
Georgia,HEARD,3273,0.3636,0.4449,0.1885,0.0031,1992
Georgia,HENRY,24284,0.5203,0.3219,0.1552,0.0026,1992
Georgia,HOUSTON,32748,0.4311,0.3747,0.1912,0.0029,1992
Georgia,IRWIN,2820,0.345,0.4844,0.1649,0.0057,1992
Georgia,JACKSON,9165,0.4338,0.4137,0.1507,0.0017,1992
Georgia,JASPER,3023,0.3814,0.4912,0.1234,0.004,1992
Georgia,JEFF DAVIS,4952,0.3932,0.4101,0.1935,0.0032,1992
Georgia,JEFFERSON,5989,0.3468,0.5377,0.1144,0.0012,1992
Georgia,JENKINS,2728,0.3405,0.5136,0.1444,0.0015,1992
Georgia,JOHNSON,3295,0.3988,0.447,0.1524,0.0018,1992
Georgia,JONES,7279,0.3805,0.4586,0.1592,0.0016,1992
Georgia,LAMAR,4410,0.3871,0.4683,0.1361,0.0086,1992
Georgia,LANIER,1713,0.3503,0.4734,0.174,0.0023,1992
Georgia,LAURENS,14059,0.4372,0.4399,0.1139,0.009,1992
Georgia,LEE,5908,0.5181,0.3065,0.1733,0.002,1992
Georgia,LIBERTY,7895,0.3587,0.488,0.149,0.0043,1992
Georgia,LINCOLN,2958,0.3884,0.4486,0.1619,0.001,1992
Georgia,LONG,1957,0.3674,0.4466,0.1814,0.0046,1992
Georgia,LOWNDES,22192,0.463,0.4064,0.1291,0.0015,1992
Georgia,LUMPKIN,5036,0.3916,0.3991,0.2055,0.0038,1992
Georgia,MACON,3806,0.248,0.6545,0.0954,0.0021,1992
Georgia,MADISON,6893,0.4861,0.3472,0.1638,0.0029,1992
Georgia,MARION,2056,0.3458,0.5569,0.0963,0.001,1992
Georgia,MCDUFFIE,6468,0.4569,0.4082,0.133,0.002,1992
Georgia,MCINTOSH,3517,0.292,0.5473,0.1564,0.0043,1992
Georgia,MERIWETHER,7320,0.323,0.5467,0.1287,0.0016,1992
Georgia,MILLER,2217,0.3726,0.4213,0.2052,9.00E-04,1992
Georgia,MITCHELL,5795,0.3308,0.5267,0.1412,0.0014,1992
Georgia,MONROE,6168,0.3928,0.4497,0.1539,0.0036,1992
Georgia,MONTGOMERY,2617,0.3856,0.4528,0.159,0.0027,1992
Georgia,MORGAN,4455,0.4034,0.4617,0.1338,0.0011,1992
Georgia,MURRAY,7214,0.4513,0.3831,0.1644,0.0011,1992
Georgia,MUSCOGEE,51280,0.417,0.4968,0.0844,0.0018,1992
Georgia,NEWTON,13659,0.4249,0.4254,0.1463,0.0034,1992
Georgia,OCONEE,8076,0.5108,0.3399,0.1464,0.003,1992
Georgia,OGLETHORPE,3703,0.4294,0.4026,0.1674,5.00E-04,1992
Georgia,PAULDING,15088,0.4759,0.3454,0.1759,0.0028,1992
Georgia,PEACH,6973,0.3337,0.5273,0.1358,0.0032,1992
Georgia,PICKENS,5748,0.4057,0.4104,0.1804,0.0035,1992
Georgia,PIERCE,4472,0.4246,0.4141,0.1583,0.0029,1992
Georgia,PIKE,4104,0.444,0.4023,0.1518,0.0019,1992
Georgia,POLK,10668,0.3898,0.4567,0.1498,0.0037,1992
Georgia,PULASKI,3451,0.3115,0.5088,0.1779,0.0017,1992
Georgia,PUTNAM,4694,0.3741,0.4578,0.1651,0.003,1992
Georgia,QUITMAN,922,0.308,0.5672,0.1226,0.0022,1992
Georgia,RABUN,4622,0.4115,0.4063,0.1785,0.0037,1992
Georgia,RANDOLPH,2959,0.2998,0.5934,0.1065,3.00E-04,1992
Georgia,RICHMOND,59523,0.407,0.4857,0.1057,0.0016,1992
Georgia,ROCKDALE,22690,0.5264,0.3086,0.1615,0.0034,1992
Georgia,SCHLEY,1296,0.3943,0.4637,0.1389,0.0031,1992
Georgia,SCREVEN,4366,0.3905,0.4443,0.1624,0.0027,1992
Georgia,SEMINOLE,2519,0.3374,0.4736,0.1858,0.0032,1992
Georgia,SPALDING,15734,0.4615,0.4063,0.1299,0.0023,1992
Georgia,STEPHENS,8493,0.4765,0.3504,0.1705,0.0026,1992
Georgia,STEWART,2909,0.4077,0.5294,0.0602,0.0028,1992
Georgia,SUMTER,9168,0.3944,0.4896,0.1141,0.0019,1992
Georgia,TALBOT,2682,0.2502,0.6592,0.0887,0.0019,1992
Georgia,TALIAFERRO,1106,0.2432,0.6826,0.0723,0.0018,1992
Georgia,TATTNALL,5942,0.4318,0.3972,0.1676,0.0034,1992
Georgia,TAYLOR,2872,0.3753,0.5251,0.0978,0.0017,1992
Georgia,TELFAIR,4192,0.3158,0.5339,0.1462,0.0041,1992
Georgia,TERRELL,3474,0.329,0.559,0.1105,0.0014,1992
Georgia,THOMAS,11948,0.4603,0.4052,0.1332,0.0013,1992
Georgia,TIFT,9569,0.4687,0.4107,0.119,0.0016,1992
Georgia,TOOMBS,7490,0.4818,0.3535,0.1615,0.0031,1992
Georgia,TOWNS,3704,0.4519,0.4015,0.145,0.0016,1992
Georgia,TREUTLEN,2344,0.3831,0.4761,0.1357,0.0051,1992
Georgia,TROUP,17039,0.4764,0.3763,0.146,0.0012,1992
Georgia,TURNER,3024,0.3095,0.5519,0.1224,0.0162,1992
Georgia,TWIGGS,3392,0.2515,0.6182,0.1274,0.0029,1992
Georgia,UNION,5656,0.4478,0.4074,0.1421,0.0027,1992
Georgia,UPSON,9001,0.4503,0.4155,0.1318,0.0024,1992
Georgia,WALKER,17488,0.4854,0.3555,0.1571,0.0019,1992
Georgia,WALTON,12391,0.4535,0.3891,0.1552,0.0023,1992
Georgia,WARE,10424,0.4387,0.4387,0.1212,0.0014,1992
Georgia,WARREN,2175,0.3453,0.5697,0.0828,0.0023,1992
Georgia,WASHINGTON,6725,0.3545,0.5216,0.1219,0.0019,1992
Georgia,WAYNE,7552,0.4477,0.4041,0.1466,0.0016,1992
Georgia,WEBSTER,911,0.2283,0.6586,0.1131,0,1992
Georgia,WHEELER,1699,0.3537,0.518,0.126,0.0024,1992
Georgia,WHITE,5229,0.4737,0.3358,0.1876,0.0029,1992
Georgia,WHITFIELD,22239,0.5397,0.3298,0.1289,0.0016,1992
Georgia,WILCOX,2723,0.3364,0.5013,0.159,0.0033,1992
Georgia,WILKES,3962,0.3874,0.4934,0.1171,0.002,1992
Georgia,WILKINSON,4072,0.3026,0.5614,0.1277,0.0083,1992
Georgia,WORTH,5837,0.4016,0.4417,0.155,0.0017,1992
Hawaii,HAWAII,50916,0.3036,0.5052,0.1746,0.0165,1992
Hawaii,HONOLULU,265841,0.391,0.4661,0.1344,0.0085,1992
Hawaii,KAUAI,18960,0.3309,0.5651,0.0926,0.0113,1992
Hawaii,MAUI,37125,0.3004,0.5108,0.1786,0.0103,1992
Idaho,ADA,110166,0.4448,0.2899,0.2559,0.0094,1992
Idaho,ADAMS,1937,0.3893,0.2359,0.3588,0.016,1992
Idaho,BANNOCK,32211,0.373,0.3443,0.252,0.0307,1992
Idaho,BEAR LAKE,2854,0.4972,0.1969,0.2397,0.0662,1992
Idaho,BENEWAH,3703,0.3303,0.343,0.3146,0.0122,1992
Idaho,BINGHAM,15991,0.4586,0.2229,0.2591,0.0593,1992
Idaho,BLAINE,8022,0.2796,0.3571,0.3529,0.0103,1992
Idaho,BOISE,2320,0.3931,0.2685,0.325,0.0134,1992
Idaho,BONNER,13821,0.2849,0.3614,0.3361,0.0177,1992
Idaho,BONNEVILLE,35376,0.468,0.1983,0.2895,0.0442,1992
Idaho,BOUNDARY,3774,0.3919,0.2901,0.301,0.017,1992
Idaho,BUTTE,1503,0.4005,0.2881,0.2608,0.0506,1992
Idaho,CAMAS,486,0.4156,0.2757,0.2984,0.0103,1992
Idaho,CANYON,37849,0.5078,0.2403,0.2371,0.0148,1992
Idaho,CARIBOU,3236,0.4172,0.1737,0.3362,0.0729,1992
Idaho,CASSIA,7622,0.5316,0.1773,0.2342,0.0569,1992
Idaho,CLARK,423,0.461,0.2246,0.2813,0.0331,1992
Idaho,CLEARWATER,3732,0.3087,0.384,0.2942,0.0131,1992
Idaho,CUSTER,2164,0.3831,0.2606,0.3369,0.0194,1992
Idaho,ELMORE,6890,0.448,0.2697,0.271,0.0113,1992
Idaho,FRANKLIN,4050,0.5222,0.1294,0.2198,0.1286,1992
Idaho,FREMONT,4954,0.4709,0.1823,0.2723,0.0745,1992
Idaho,GEM,5723,0.429,0.2811,0.2717,0.0182,1992
Idaho,GOODING,5564,0.3914,0.275,0.2859,0.0476,1992
Idaho,IDAHO,6734,0.4023,0.2931,0.2822,0.0224,1992
Idaho,JEFFERSON,7116,0.4878,0.1374,0.3041,0.0707,1992
Idaho,JEROME,6720,0.4423,0.2588,0.2631,0.0359,1992
Idaho,KOOTENAI,36328,0.3596,0.318,0.31,0.0124,1992
Idaho,LATAH,16330,0.3278,0.4429,0.2206,0.0087,1992
Idaho,LEMHI,3821,0.403,0.2607,0.3075,0.0288,1992
Idaho,LEWIS,1778,0.3335,0.3791,0.2762,0.0112,1992
Idaho,LINCOLN,1699,0.3861,0.3025,0.2596,0.0518,1992
Idaho,MADISON,7763,0.5914,0.0955,0.2473,0.0658,1992
Idaho,MINIDOKA,7417,0.4455,0.2447,0.2528,0.057,1992
Idaho,NEZ PERCE,16974,0.32,0.4165,0.257,0.0065,1992
Idaho,ONEIDA,1866,0.3821,0.1881,0.3162,0.1136,1992
Idaho,OWYHEE,3072,0.4782,0.2233,0.2806,0.0179,1992
Idaho,PAYETTE,6745,0.4292,0.2455,0.3047,0.0206,1992
Idaho,POWER,2977,0.4541,0.2812,0.2341,0.0306,1992
Idaho,SHOSHONE,6548,0.2201,0.4859,0.2868,0.0072,1992
Idaho,TETON,1918,0.3973,0.2461,0.317,0.0396,1992
Idaho,TWIN FALLS,23503,0.4397,0.2805,0.2571,0.0226,1992
Idaho,VALLEY,4153,0.3727,0.3032,0.3162,0.0079,1992
Idaho,WASHINGTON,4281,0.4209,0.2621,0.2812,0.0357,1992
Idaho,Votes Not Reported by County,28,0,0,0,1,1992
Illinois,ADAMS,31579,0.4284,0.372,0.195,0.0046,1992
Illinois,ALEXANDER,4362,0.2983,0.5883,0.1087,0.0048,1992
Illinois,BOND,7548,0.3597,0.4542,0.1819,0.0042,1992
Illinois,BOONE,13627,0.4101,0.3753,0.2113,0.0032,1992
Illinois,BROWN,2689,0.3827,0.4262,0.1874,0.0037,1992
Illinois,BUREAU,17907,0.3818,0.4217,0.1935,0.0031,1992
Illinois,CALHOUN,2803,0.2658,0.5419,0.1898,0.0025,1992
Illinois,CARROLL,7679,0.4294,0.3717,0.1956,0.0034,1992
Illinois,CASS,6447,0.3353,0.4964,0.1663,0.002,1992
Illinois,CHAMPAIGN,76092,0.3561,0.46,0.1783,0.0055,1992
Illinois,CHRISTIAN,17590,0.2892,0.514,0.1933,0.0034,1992
Illinois,CLARK,7979,0.3979,0.4183,0.1817,0.002,1992
Illinois,CLAY,6652,0.3715,0.4453,0.1793,0.0039,1992
Illinois,CLINTON,15822,0.3647,0.4226,0.2095,0.0032,1992
Illinois,COLES,22300,0.3631,0.4216,0.2111,0.0042,1992
Illinois,COOK,2146655,0.282,0.5821,0.1314,0.0046,1992
Illinois,CRAWFORD,9671,0.3729,0.4099,0.2132,0.004,1992
Illinois,CUMBERLAND,5202,0.3576,0.4058,0.2324,0.0042,1992
Illinois,DE WITT,7759,0.4078,0.3878,0.1989,0.0055,1992
Illinois,DEKALB,34232,0.3697,0.4015,0.2244,0.0045,1992
Illinois,DOUGLAS,8276,0.3998,0.4037,0.1933,0.0031,1992
Illinois,DU PAGE,370987,0.4805,0.3088,0.2071,0.0035,1992
Illinois,EDGAR,9776,0.3877,0.4106,0.1974,0.0043,1992
Illinois,EDWARDS,3552,0.4507,0.3657,0.1785,0.0051,1992
Illinois,EFFINGHAM,14981,0.4225,0.3485,0.2239,0.0051,1992
Illinois,FAYETTE,10118,0.3467,0.4777,0.171,0.0046,1992
Illinois,FORD,6481,0.47,0.3356,0.1886,0.0059,1992
Illinois,FRANKLIN,21481,0.2562,0.5933,0.148,0.0025,1992
Illinois,FULTON,17701,0.286,0.5494,0.1624,0.0023,1992
Illinois,GALLATIN,3944,0.251,0.6012,0.144,0.0038,1992
Illinois,GREENE,7032,0.34,0.4499,0.2078,0.0023,1992
Illinois,GRUNDY,16265,0.3902,0.3764,0.229,0.0045,1992
Illinois,HAMILTON,4974,0.3058,0.5191,0.1733,0.0018,1992
Illinois,HANCOCK,10069,0.3689,0.4184,0.2077,0.0051,1992
Illinois,HARDIN,3173,0.3104,0.5247,0.1623,0.0025,1992
Illinois,HENDERSON,4048,0.3236,0.4973,0.1766,0.0025,1992
Illinois,HENRY,24371,0.3688,0.4545,0.1736,0.003,1992
Illinois,IROQUOIS,14530,0.4782,0.3056,0.2115,0.0047,1992
Illinois,JACKSON,24434,0.2824,0.5473,0.1635,0.0068,1992
Illinois,JASPER,5480,0.3642,0.4168,0.2117,0.0073,1992
Illinois,JEFFERSON,17597,0.3124,0.4924,0.1934,0.0018,1992
Illinois,JERSEY,10093,0.2906,0.4705,0.2341,0.0048,1992
Illinois,JO DAVIESS,10454,0.4064,0.3868,0.2011,0.0056,1992
Illinois,JOHNSON,5391,0.394,0.4265,0.1751,0.0045,1992
Illinois,KANE,127938,0.4352,0.3484,0.2124,0.004,1992
Illinois,KANKAKEE,40071,0.3846,0.43,0.1813,0.0042,1992
Illinois,KENDALL,18406,0.4629,0.2946,0.2387,0.0037,1992
Illinois,KNOX,25296,0.3293,0.4951,0.1722,0.0033,1992
Illinois,LA SALLE,49931,0.322,0.4662,0.209,0.0029,1992
Illinois,LAKE,223987,0.442,0.3647,0.1892,0.0041,1992
Illinois,LAWRENCE,7488,0.358,0.4367,0.2001,0.0052,1992
Illinois,LEE,15417,0.4315,0.3587,0.207,0.0029,1992
Illinois,LIVINGSTON,17098,0.4681,0.3513,0.1772,0.0034,1992
Illinois,LOGAN,14195,0.4626,0.3641,0.1705,0.0027,1992
Illinois,MACON,55580,0.3362,0.4939,0.1662,0.0038,1992
Illinois,MACOUPIN,23661,0.2755,0.5093,0.2121,0.0032,1992
Illinois,MADISON,114095,0.2819,0.5126,0.2026,0.0029,1992
Illinois,MARION,18883,0.3052,0.512,0.1804,0.0023,1992
Illinois,MARSHALL,6496,0.3835,0.434,0.18,0.0026,1992
Illinois,MASON,7702,0.3211,0.5153,0.1616,0.0019,1992
Illinois,MASSAC,7056,0.3903,0.4743,0.1264,0.0089,1992
Illinois,MCDONOUGH,13922,0.3805,0.4176,0.199,0.0029,1992
Illinois,MCHENRY,88294,0.4684,0.2807,0.2471,0.0038,1992
Illinois,MCLEAN,59285,0.4339,0.3895,0.1734,0.0032,1992
Illinois,MENARD,6299,0.4499,0.3594,0.1872,0.0035,1992
Illinois,MERCER,8540,0.3493,0.4672,0.1797,0.0037,1992
Illinois,MONROE,12542,0.3833,0.3902,0.2243,0.0022,1992
Illinois,MONTGOMERY,14837,0.297,0.5004,0.1992,0.0034,1992
Illinois,MORGAN,16297,0.4029,0.3897,0.2035,0.0039,1992
Illinois,MOULTRIE,6465,0.3194,0.4727,0.2045,0.0034,1992
Illinois,OGLE,20109,0.448,0.3238,0.2215,0.0067,1992
Illinois,PEORIA,81328,0.3777,0.4685,0.1499,0.0039,1992
Illinois,PERRY,11086,0.2801,0.542,0.1763,0.0015,1992
Illinois,PIATT,8447,0.3642,0.4167,0.2157,0.0034,1992
Illinois,PIKE,9037,0.3698,0.4444,0.1818,0.004,1992
Illinois,POPE,2411,0.3944,0.4409,0.1622,0.0025,1992
Illinois,PULASKI,3549,0.3294,0.5599,0.1068,0.0039,1992
Illinois,PUTNAM,3308,0.2929,0.4758,0.2273,0.0039,1992
Illinois,RANDOLPH,16565,0.2957,0.5149,0.1867,0.0027,1992
Illinois,RICHLAND,8061,0.3787,0.4076,0.2095,0.0041,1992
Illinois,ROCK ISLAND,72039,0.3222,0.5193,0.1446,0.0139,1992
Illinois,SALINE,13254,0.2767,0.5476,0.1737,0.002,1992
Illinois,SANGAMON,96860,0.4093,0.4135,0.1741,0.0032,1992
Illinois,SCHUYLER,3995,0.3785,0.413,0.204,0.0045,1992
Illinois,SCOTT,2783,0.4068,0.3798,0.2113,0.0022,1992
Illinois,SHELBY,11175,0.3249,0.4565,0.2149,0.0038,1992
Illinois,ST. CLAIR,107541,0.2971,0.5358,0.1636,0.0035,1992
Illinois,STARK,3351,0.413,0.3987,0.1865,0.0018,1992
Illinois,STEPHENSON,21656,0.4158,0.3647,0.216,0.0035,1992
Illinois,TAZEWELL,59994,0.3912,0.4405,0.1655,0.0028,1992
Illinois,UNION,9083,0.3306,0.5154,0.1512,0.0029,1992
Illinois,VERMILION,38461,0.3043,0.478,0.2122,0.0055,1992
Illinois,WABASH,6240,0.3982,0.3904,0.2087,0.0027,1992
Illinois,WARREN,8446,0.3937,0.4335,0.17,0.0028,1992
Illinois,WASHINGTON,7555,0.3975,0.3952,0.2041,0.0032,1992
Illinois,WAYNE,8872,0.4293,0.3756,0.1918,0.0033,1992
Illinois,WHITE,8811,0.347,0.4889,0.1621,0.002,1992
Illinois,WHITESIDE,27153,0.3737,0.4541,0.169,0.0033,1992
Illinois,WILL,152123,0.3835,0.392,0.2155,0.009,1992
Illinois,WILLIAMSON,28760,0.329,0.4993,0.1662,0.0055,1992
Illinois,WINNEBAGO,112215,0.3763,0.4304,0.1892,0.0042,1992
Illinois,WOODFORD,16305,0.4926,0.3367,0.1676,0.0031,1992
Indiana,ADAMS,12708,0.4783,0.2918,0.2254,0.0045,1992
Indiana,ALLEN,121577,0.4524,0.326,0.2123,0.0093,1992
Indiana,BARTHOLOMEW,27440,0.4791,0.3019,0.2144,0.0047,1992
Indiana,BENTON,4323,0.4696,0.2824,0.2443,0.0037,1992
Indiana,BLACKFORD,5778,0.4062,0.3614,0.2283,0.0042,1992
Indiana,BOONE,17358,0.5464,0.2294,0.2204,0.0037,1992
Indiana,BROWN,6325,0.4163,0.3208,0.2585,0.0044,1992
Indiana,CARROLL,8562,0.4438,0.2991,0.2538,0.0033,1992
Indiana,CASS,16237,0.457,0.293,0.2429,0.0071,1992
Indiana,CLARK,36694,0.3634,0.4758,0.1541,0.0068,1992
Indiana,CLAY,10164,0.462,0.3253,0.21,0.0028,1992
Indiana,CLINTON,12224,0.5024,0.2855,0.2074,0.0047,1992
Indiana,CRAWFORD,4994,0.3811,0.4525,0.164,0.0024,1992
Indiana,DAVIESS,10520,0.5315,0.3043,0.1611,0.0031,1992
Indiana,DEARBORN,15567,0.448,0.3286,0.2174,0.006,1992
Indiana,DECATUR,10291,0.5048,0.2696,0.2234,0.0022,1992
Indiana,DEKALB,15022,0.4448,0.3097,0.2366,0.0089,1992
Indiana,DELAWARE,50721,0.4036,0.3856,0.2061,0.0047,1992
Indiana,DUBOIS,15989,0.4244,0.3676,0.1998,0.0082,1992
Indiana,ELKHART,52184,0.535,0.2809,0.1811,0.003,1992
Indiana,FAYETTE,10710,0.4086,0.3706,0.2147,0.0062,1992
Indiana,FLOYD,29651,0.4024,0.444,0.1491,0.0045,1992
Indiana,FOUNTAIN,8410,0.4032,0.3364,0.2571,0.0033,1992
Indiana,FRANKLIN,8167,0.4691,0.3007,0.2275,0.0027,1992
Indiana,FULTON,8527,0.467,0.2993,0.2302,0.0035,1992
Indiana,GIBSON,14800,0.3495,0.4668,0.1811,0.0026,1992
Indiana,GRANT,28738,0.4804,0.3205,0.1948,0.0043,1992
Indiana,GREENE,13608,0.3976,0.3991,0.1918,0.0115,1992
Indiana,HAMILTON,55434,0.6246,0.1843,0.187,0.0042,1992
Indiana,HANCOCK,20639,0.5365,0.2302,0.2302,0.0031,1992
Indiana,HARRISON,13671,0.3952,0.4219,0.1806,0.0023,1992
Indiana,HENDRICKS,33136,0.5545,0.2134,0.2269,0.0052,1992
Indiana,HENRY,19989,0.4362,0.3399,0.2209,0.003,1992
Indiana,HOWARD,34340,0.4457,0.2996,0.2497,0.005,1992
Indiana,HUNTINGTON,16013,0.5679,0.2407,0.1853,0.0061,1992
Indiana,JACKSON,16170,0.4481,0.3502,0.1947,0.007,1992
Indiana,JASPER,9890,0.4862,0.3067,0.2041,0.0029,1992
Indiana,JAY,8836,0.4084,0.3631,0.2257,0.0028,1992
Indiana,JEFFERSON,13191,0.3743,0.4177,0.1945,0.0136,1992
Indiana,JENNINGS,10295,0.4266,0.3372,0.2302,0.006,1992
Indiana,JOHNSON,37438,0.5436,0.2327,0.2203,0.0034,1992
Indiana,KNOX,17284,0.3867,0.3887,0.2152,0.0095,1992
Indiana,KOSCIUSKO,24683,0.5744,0.215,0.2072,0.0033,1992
Indiana,LA PORTE,42463,0.3524,0.4172,0.227,0.0034,1992
Indiana,LAGRANGE,7444,0.4815,0.2812,0.2332,0.0042,1992
Indiana,LAKE,186298,0.2891,0.5517,0.1537,0.0055,1992
Indiana,LAWRENCE,16781,0.4596,0.3311,0.2057,0.0036,1992
Indiana,MADISON,59058,0.3976,0.3772,0.2218,0.0034,1992
Indiana,MARION,323790,0.4366,0.3775,0.1788,0.0071,1992
Indiana,MARSHALL,16567,0.4858,0.2965,0.2126,0.0051,1992
Indiana,MARTIN,5438,0.464,0.3711,0.1624,0.0026,1992
Indiana,MIAMI,13918,0.461,0.285,0.2463,0.0077,1992
Indiana,MONROE,43587,0.3822,0.4522,0.1593,0.0062,1992
Indiana,MONTGOMERY,14564,0.522,0.2315,0.2411,0.0055,1992
Indiana,MORGAN,21107,0.5183,0.2222,0.2547,0.0049,1992
Indiana,NEWTON,5344,0.4295,0.3288,0.2384,0.0034,1992
Indiana,NOBLE,13713,0.429,0.3217,0.2427,0.0066,1992
Indiana,OHIO,2514,0.4014,0.3858,0.2096,0.0032,1992
Indiana,ORANGE,8015,0.4664,0.3678,0.1617,0.0041,1992
Indiana,OWEN,6555,0.42,0.3367,0.2384,0.0049,1992
Indiana,PARKE,7099,0.416,0.3422,0.2389,0.003,1992
Indiana,PERRY,9382,0.3169,0.5147,0.1663,0.0021,1992
Indiana,PIKE,6371,0.3384,0.4646,0.1943,0.0027,1992
Indiana,PORTER,57067,0.3968,0.3684,0.2295,0.0053,1992
Indiana,POSEY,11453,0.3872,0.4044,0.2058,0.0025,1992
Indiana,PULASKI,5916,0.4584,0.3296,0.2052,0.0068,1992
Indiana,PUTNAM,12048,0.4433,0.2894,0.2634,0.0038,1992
Indiana,RANDOLPH,11784,0.419,0.3284,0.2494,0.0032,1992
Indiana,RIPLEY,10937,0.4602,0.3182,0.22,0.0016,1992
Indiana,RUSH,8008,0.4836,0.2707,0.2433,0.0024,1992
Indiana,SCOTT,7859,0.3371,0.5198,0.1389,0.0042,1992
Indiana,SHELBY,16211,0.4981,0.2813,0.2172,0.0034,1992
Indiana,SPENCER,9579,0.3956,0.449,0.1528,0.0026,1992
Indiana,ST. JOSEPH,104465,0.3727,0.4423,0.1802,0.0048,1992
Indiana,STARKE,8758,0.354,0.4219,0.2152,0.0089,1992
Indiana,STEUBEN,11469,0.4244,0.3165,0.2525,0.0065,1992
Indiana,SULLIVAN,9168,0.3329,0.4593,0.2026,0.0052,1992
Indiana,SWITZERLAND,3388,0.3574,0.4531,0.1877,0.0018,1992
Indiana,TIPPECANOE,50334,0.4579,0.3446,0.1924,0.0051,1992
Indiana,TIPTON,7883,0.4955,0.2696,0.2304,0.0046,1992
Indiana,UNION,2968,0.4697,0.3026,0.2237,0.004,1992
Indiana,VANDERBURGH,76840,0.3939,0.4399,0.1628,0.0033,1992
Indiana,VERMILLION,7832,0.3013,0.4663,0.2291,0.0033,1992
Indiana,VIGO,42161,0.3756,0.4281,0.1931,0.0032,1992
Indiana,WABASH,15101,0.4677,0.2992,0.2267,0.0064,1992
Indiana,WARREN,4003,0.4,0.3415,0.2548,0.0037,1992
Indiana,WARRICK,20614,0.3923,0.4178,0.1873,0.0026,1992
