office,state,year,district,redistrict_date,rep_votes,rep_candidate,rep_status,dem_votes,dem_candidate,dem_status,third_party,third_votes,third_candidate,third_status,other_votes,plurality_votes,plurality_party,pct_third,pct_rep,pct_dem
House,Michigan,1998,District 5,19920101,"51,442","Brewster, Donald",Challenger,"135,254","Barcia, James A.",Incumbent,N/A,N/A,N/A,N/A,"3,275","83,812",D,0,27.55,72.45
House,Michigan,1996,District 5,19920101,"65,542","Sims, Lawrence",Challenger,"162,675","Barcia, James A.",Incumbent,N/A,N/A,N/A,N/A,"4,234","97,133",D,0,28.72,71.28
House,Michigan,1994,District 5,19920101,"61,342","Anderson, William T.",Challenger,"126,456","Barcia, James A.",Incumbent,N/A,N/A,N/A,N/A,"5,345","65,114",D,0,32.66,67.34
House,Michigan,1992,District 5,19920101,"93,098","Muxlow, Keith",Challenger,"147,618","Barcia, James A.",Challenger,N/A,N/A,N/A,N/A,"4,276","54,520",D,0,38.68,61.32
House,Michigan,2000,District 6,19920101,"159,373","Upton, Fred",Incumbent,"68,532","Bupp, James",Challenger,N/A,N/A,N/A,N/A,"6,735","90,841",R,0,69.93,30.07
House,Michigan,1998,District 6,19920101,"113,292","Upton, Fred",Incumbent,"45,358","Annen, Clarence",Challenger,N/A,N/A,N/A,N/A,"2,977","67,934",R,0,71.41,28.59
House,Michigan,1996,District 6,19920101,"146,170","Upton, Fred",Incumbent,"66,243","Annen, Clarence",Challenger,N/A,N/A,N/A,N/A,"3,421","79,927",R,0,68.81,31.19
House,Michigan,1994,District 6,19920101,"121,923","Upton, Fred",Incumbent,"42,348","Taylor, David",Challenger,N/A,N/A,N/A,N/A,"1,667","79,575",R,0,74.22,25.78
House,Michigan,1992,District 6,19920101,"144,083","Upton, Fred",Challenger,"89,020","Davis, Andy",Challenger,N/A,N/A,N/A,N/A,9,"55,063",R,0,61.81,38.19
House,Michigan,2000,District 7,19920101,"147,369","Smith, Nick",Incumbent,"86,080","Crittendon, Jennie",Challenger,N/A,N/A,N/A,N/A,"7,561","61,289",R,0,63.13,36.87
House,Michigan,1998,District 7,19920101,"104,656","Smith, Nick",Incumbent,"72,998","Berryman, Jim",Challenger,N/A,N/A,N/A,N/A,"4,473","31,658",R,0,58.91,41.09
House,Michigan,1996,District 7,19920101,"120,227","Smith, Nick",Incumbent,"93,725","Tunnicliff, Kim",Challenger,N/A,N/A,N/A,N/A,"4,592","26,502",R,0,56.19,43.81
House,Michigan,1994,District 7,19920101,"115,621","Smith, Nick",Incumbent,"57,326","McCaughtry, Kim",Challenger,N/A,N/A,N/A,N/A,"4,534","58,295",R,0,66.85,33.15
House,Michigan,1992,District 7,19920101,"133,972","Smith, Nick",Challenger,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"18,896","133,972",R,0,100,0
House,Michigan,2000,District 8,19920101,"145,190","Rogers, Mike",Challenger,"145,079","Byrum, Dianne",Challenger,N/A,N/A,N/A,N/A,"7,340",111,R,0,50.02,49.98
House,Michigan,1998,District 8,19920101,"84,254","Munsell, Susan",Challenger,"125,169","Stabenow, Debbie",Incumbent,N/A,N/A,N/A,N/A,"8,617","40,915",D,0,40.23,59.77
House,Michigan,1996,District 8,19920101,"115,836","Chrysler, Dick",Incumbent,"141,086","Stabenow, Debbie",Challenger,N/A,N/A,N/A,N/A,"5,499","25,250",D,0,45.09,54.91
House,Michigan,1994,District 8,19920101,"109,663","Chrysler, Dick",Challenger,"95,383","Mitchell, Bob",Challenger,N/A,N/A,N/A,N/A,"7,424","14,280",R,0,53.48,46.52
House,Michigan,1992,District 8,19920101,"131,906","Chrysler, Dick",Challenger,"135,517","Carr, M. Robert",Incumbent,N/A,N/A,N/A,N/A,"17,284","3,611",D,0,49.32,50.68
House,Michigan,2000,District 9,19920101,"92,926","Garrett, Grant",Challenger,"158,184","Kildee, Dale E.",Incumbent,N/A,N/A,N/A,N/A,"7,818","65,258",D,0,37.01,62.99
House,Michigan,1998,District 9,19920101,"79,062","McMmillin, Tom",Challenger,"105,457","Kildee, Dale E.",Incumbent,N/A,N/A,N/A,N/A,"4,006","26,395",D,0,42.85,57.15
House,Michigan,1996,District 9,19920101,"89,733","Nowak, Patrick",Challenger,"136,856","Kildee, Dale E.",Incumbent,N/A,N/A,N/A,N/A,"4,611","47,123",D,0,39.6,60.4
House,Michigan,1994,District 9,19920101,"89,148","O'Neill, Megan",Challenger,"97,096","Kildee, Dale E.",Incumbent,N/A,N/A,N/A,N/A,"3,240","7,948",D,0,47.87,52.13
House,Michigan,1992,District 9,19920101,"111,798","O'Neill, Megan",Challenger,"133,956","Kildee, Dale E.",Incumbent,N/A,N/A,N/A,N/A,"3,776","22,158",D,0,45.49,54.51
House,Michigan,2000,District 10,19920101,"93,713","Turner, Tom",Challenger,"181,818","Bonior, David E.",Incumbent,N/A,N/A,N/A,N/A,"6,738","88,105",D,0,34.01,65.99
House,Michigan,1998,District 10,19920101,"94,027","Palmer, Brian",Challenger,"108,770","Bonior, David E.",Incumbent,N/A,N/A,N/A,N/A,"4,727","14,743",D,0,46.37,53.63
House,Michigan,1996,District 10,19920101,"106,444","Heintz, Susy",Challenger,"132,829","Bonior, David E.",Incumbent,N/A,N/A,N/A,N/A,"5,008","26,385",D,0,44.49,55.51
House,Michigan,1994,District 10,19920101,"73,862","Lobsinger, Donald J.",Challenger,"121,876","Bonior, David E.",Incumbent,N/A,N/A,N/A,N/A,N/A,"48,014",D,0,37.74,62.26
House,Michigan,1992,District 10,19920101,"114,918","Carl, Douglas",Challenger,"138,193","Bonior, David E.",Incumbent,N/A,N/A,N/A,N/A,"7,102","23,275",D,0,45.4,54.6
House,Michigan,2000,District 11,19920101,"170,790","Knollenberg, Joe",Incumbent,"124,053","Frumin, Matthew",Challenger,N/A,N/A,N/A,N/A,"11,459","46,737",R,0,57.93,42.07
House,Michigan,1998,District 11,19920101,"144,264","Knollenberg, Joe",Incumbent,"76,107","Reeds, Travis",Challenger,N/A,N/A,N/A,N/A,"5,433","68,157",R,0,65.46,34.54
House,Michigan,1996,District 11,19920101,"169,165","Knollenberg, Joe",Incumbent,"99,303","Frumin, Morris",Challenger,N/A,N/A,N/A,N/A,"8,150","69,862",R,0,63.01,36.99
House,Michigan,1994,District 11,19920101,"154,696","Knollenberg, Joe",Incumbent,"69,168","Breshgold, Mike",Challenger,N/A,N/A,N/A,N/A,"2,928","85,528",R,0,69.1,30.9
House,Michigan,1992,District 11,19920101,"168,940","Knollenberg, Joe",Challenger,"117,725","Briggs, Walter",Challenger,N/A,N/A,N/A,N/A,"6,433","51,215",R,0,58.93,41.07
House,Michigan,2000,District 12,19920101,"78,795","Baron, Bart",Challenger,"157,720","Levin, Sander M.",Incumbent,N/A,N/A,N/A,N/A,"8,654","78,925",D,0,33.32,66.68
House,Michigan,1998,District 12,19920101,"79,619","Touma, Leslie",Challenger,"105,824","Levin, Sander M.",Incumbent,N/A,N/A,N/A,N/A,"3,985","26,205",D,0,42.93,57.07
House,Michigan,1996,District 12,19920101,"94,235","Pappageorge, John",Challenger,"133,436","Levin, Sander M.",Incumbent,N/A,N/A,N/A,N/A,"4,804","39,201",D,0,41.39,58.61
House,Michigan,1994,District 12,19920101,"92,762","Pappageorge, John",Challenger,"103,508","Levin, Sander M.",Incumbent,N/A,N/A,N/A,N/A,"2,726","10,746",D,0,47.26,52.74
House,Michigan,1992,District 12,19920101,"119,357","Pappageorge, John",Challenger,"137,514","Levin, Sander M.",Incumbent,N/A,N/A,N/A,N/A,"4,478","18,157",D,0,46.47,53.53
House,Michigan,2000,District 13,19920101,"79,445","Berry, Carl",Challenger,"160,084","Rivers, Lynn",Incumbent,N/A,N/A,N/A,N/A,"7,992","80,639",D,0,33.17,66.83
House,Michigan,1998,District 13,19920101,"68,328","Hickey, Tom",Challenger,"99,935","Rivers, Lynn",Incumbent,N/A,N/A,N/A,N/A,"3,624","31,607",D,0,40.61,59.39
House,Michigan,1996,District 13,19920101,"89,907","Fitzsimmons, Joe",Challenger,"123,133","Rivers, Lynn",Incumbent,N/A,N/A,N/A,N/A,"4,618","33,226",D,0,42.2,57.8
House,Michigan,1994,District 13,19920101,"77,908","Schall, John A.",Challenger,"89,573","Rivers, Lynn",Challenger,N/A,N/A,N/A,N/A,"5,180","11,665",D,0,46.52,53.48
House,Michigan,1992,District 13,19920101,"105,169","Geake, R. Robert",Challenger,"127,642","Ford, William D.",Incumbent,N/A,N/A,N/A,N/A,"13,077","22,473",D,0,45.17,54.83
House,Michigan,2000,District 14,19920101,"17,582","Ashe, William",Challenger,"168,982","Conyers, John Jr.",Incumbent,N/A,N/A,N/A,N/A,"3,143","151,400",D,0,9.42,90.58
House,Michigan,1998,District 14,19920101,"16,140","Collins, Vendella",Challenger,"126,321","Conyers, John Jr.",Incumbent,N/A,N/A,N/A,N/A,"2,844","110,181",D,0,11.33,88.67
House,Michigan,1996,District 14,19920101,"22,152","Ashe, William",Challenger,"157,722","Conyers, John Jr.",Incumbent,N/A,N/A,N/A,N/A,"3,821","135,570",D,0,12.32,87.68
House,Michigan,1994,District 14,19920101,"26,215","Fournier, Richard C.",Challenger,"128,463","Conyers, John Jr.",Incumbent,N/A,N/A,N/A,N/A,"2,953","102,248",D,0,16.95,83.05
House,Michigan,1992,District 14,19920101,"32,036","Gordon, John W.",Challenger,"165,496","Conyers, John Jr.",Challenger,N/A,N/A,N/A,N/A,"3,347","133,460",D,0,16.22,83.78
House,Michigan,2000,District 15,19920101,"14,336","Boyd-Fields, Chrysanthea",Challenger,"140,609","Kilpatrick, Carolyn",Incumbent,N/A,N/A,N/A,N/A,"3,806","126,273",D,0,9.25,90.75
House,Michigan,1998,District 15,19920101,"12,887","Boyd-Fields, Chrysanthea",Challenger,"108,582","Kilpatrick, Carolyn",Incumbent,N/A,N/A,N/A,N/A,"3,391","95,695",D,0,10.61,89.39
House,Michigan,1996,District 15,19920101,"16,009","Hume, Stephen",Challenger,"143,683","Kilpatrick, Carolyn",Challenger,N/A,N/A,N/A,N/A,"2,908","127,674",D,0,10.02,89.98
House,Michigan,1994,District 15,19920101,"20,074","Savage, John",Challenger,"119,442","Collins, Barbara-Rose",Incumbent,N/A,N/A,N/A,N/A,"2,489","99,368",D,0,14.39,85.61
House,Michigan,1992,District 15,19920101,"31,849","Vincent, Charles C.",Challenger,"148,908","Collins, Barbara-Rose",Incumbent,N/A,N/A,N/A,N/A,"4,207","117,059",D,0,17.62,82.38
House,Michigan,2000,District 16,19920101,"62,469","Morse, William",Challenger,"167,142","Dingell, John D. Jr.",Incumbent,N/A,N/A,N/A,N/A,"5,906","104,673",D,0,27.21,72.79
House,Michigan,1998,District 16,19920101,"54,121","Morse, William",Challenger,"116,145","Dingell, John D. Jr.",Incumbent,N/A,N/A,N/A,N/A,"4,091","62,024",D,0,31.79,68.21
House,Michigan,1996,District 16,19920101,"78,723","Desana, James",Challenger,"136,854","Dingell, John D. Jr.",Incumbent,N/A,N/A,N/A,N/A,"5,035","58,131",D,0,36.52,63.48
House,Michigan,1994,District 16,19920101,"71,159","Larkin, Ken",Challenger,"105,849","Dingell, John D. Jr.",Incumbent,N/A,N/A,N/A,N/A,"1,968","34,690",D,0,40.2,59.8
House,Michigan,1992,District 16,19920101,"75,694","Beaumont, Frank",Challenger,"156,964","Dingell, John D. Jr.",Incumbent,N/A,N/A,N/A,N/A,"8,278","81,270",D,0,32.53,67.47
House,Minnesota,2000,District 1,19940101,"159,835","Gutknecht, Gil",Incumbent,"117,946","Rieder, Mary",Challenger,N/A,N/A,N/A,N/A,"5,440","41,889",R,0,57.54,42.46
House,Minnesota,1998,District 1,19940101,"131,233","Gutknecht, Gil",Incumbent,"108,420","Beckman, Tracy L.",Challenger,N/A,N/A,N/A,N/A,250,"22,813",R,0,54.76,45.24
House,Minnesota,1996,District 1,19940101,"137,545","Gutknecht, Gil",Incumbent,"123,188","Rieder, Mary",Challenger,N/A,N/A,N/A,N/A,429,"14,357",R,0,52.75,47.25
House,Minnesota,1994,District 1,19940101,"117,613","Gutknecht, Gil",Challenger,"95,328","Hottinger, John C.",Challenger,N/A,N/A,N/A,N/A,277,"22,285",R,0,55.23,44.77
House,Minnesota,1992,District 1,19920101,"72,367","Droogsma, Timothy R.",Challenger,"206,369","Penny, Timothy J.",Incumbent,N/A,N/A,N/A,N/A,694,"134,002",D,0,25.96,74.04
House,Minnesota,2000,District 2,19940101,"138,957","Kennedy, Mark",Challenger,"138,802","Minge, David",Incumbent,N/A,N/A,N/A,N/A,"11,141",155,R,0,50.03,49.97
House,Minnesota,1998,District 2,19940101,"99,490","Duehring, Craig",Challenger,"148,933","Minge, David",Incumbent,N/A,N/A,N/A,N/A,"12,704","49,443",D,0,40.05,59.95
House,Minnesota,1996,District 2,19940101,"107,807","Revier, Gary B.",Challenger,"144,083","Minge, David",Incumbent,N/A,N/A,N/A,N/A,"10,463","36,276",D,0,42.8,57.2
House,Minnesota,1994,District 2,19940101,"98,881","Revier, Gary B.",Challenger,"114,289","Minge, David",Incumbent,N/A,N/A,N/A,N/A,"6,615","15,408",D,0,46.39,53.61
House,Minnesota,1992,District 2,19920101,"131,587","Ludeman, Cal R.",Challenger,"132,156","Minge, David",Challenger,N/A,N/A,N/A,N/A,"12,560",569,D,0,49.89,50.11
House,Minnesota,2000,District 3,19940101,"222,571","Ramstad, Jim",Incumbent,"98,219","Shuff, Sue",Challenger,N/A,N/A,N/A,N/A,"8,272","124,352",R,0,69.38,30.62
House,Minnesota,1998,District 3,19940101,"203,731","Ramstad, Jim",Incumbent,"66,505","Leino, Stanley J.",Challenger,N/A,N/A,N/A,N/A,"13,073","137,226",R,0,75.39,24.61
House,Minnesota,1996,District 3,19940101,"205,845","Ramstad, Jim",Incumbent,"87,359","Leino, Stanley J.",Challenger,N/A,N/A,N/A,N/A,417,"118,486",R,0,70.21,29.79
House,Minnesota,1994,District 3,19940101,"173,223","Ramstad, Jim",Incumbent,"62,211","Olson, Bob",Challenger,N/A,N/A,N/A,N/A,"1,097","111,012",R,0,73.58,26.42
House,Minnesota,1992,District 3,19920101,"200,240","Ramstad, Jim",Incumbent,"104,606","Mandell, Paul",Challenger,N/A,N/A,N/A,N/A,"9,885","95,634",R,0,65.69,34.31
House,Minnesota,2000,District 4,19940101,"83,852","Runbeck, Linda",Challenger,"130,403","McCollum, Betty",Incumbent,N/A,N/A,N/A,N/A,"57,184","46,551",D,0,39.14,60.86
House,Minnesota,1998,District 4,19940101,"95,388","Newinski, Dennis",Challenger,"128,726","Vento, Bruce F.",Incumbent,N/A,N/A,N/A,N/A,"15,632","33,338",D,0,42.56,57.44
House,Minnesota,1996,District 4,19940101,"94,110","Newinski, Dennis",Challenger,"145,831","Vento, Bruce F.",Incumbent,N/A,N/A,N/A,N/A,"15,818","51,721",D,0,39.22,60.78
House,Minnesota,1994,District 4,19940101,"88,344","Newinski, Dennis",Challenger,"115,638","Vento, Bruce F.",Incumbent,N/A,N/A,N/A,N/A,"6,648","27,294",D,0,43.31,56.69
House,Minnesota,1992,District 4,19920101,"101,744","Maitland, Ian",Challenger,"159,796","Vento, Bruce F.",Incumbent,N/A,N/A,N/A,N/A,"16,416","58,052",D,0,38.9,61.1
House,Minnesota,2000,District 5,19940101,"58,191","Taylor, Frank",Challenger,"176,629","Sabo, Martin O.",Incumbent,N/A,N/A,N/A,N/A,"20,325","118,438",D,0,24.78,75.22
House,Minnesota,1998,District 5,19940101,"60,035","Taylor, Frank",Challenger,"145,535","Sabo, Martin O.",Incumbent,N/A,N/A,N/A,N/A,"12,042","85,500",D,0,29.2,70.8
House,Minnesota,1996,District 5,19940101,"70,115","Uldrich, Jack",Challenger,"158,275","Sabo, Martin O.",Incumbent,N/A,N/A,N/A,N/A,"17,671","88,160",D,0,30.7,69.3
House,Minnesota,1994,District 5,19940101,"73,258","Legrand, Dorothy",Challenger,"121,515","Sabo, Martin O.",Incumbent,N/A,N/A,N/A,N/A,"1,399","48,257",D,0,37.61,62.39
House,Minnesota,1992,District 5,19920101,"77,093","Moriarty, Stephen A.",Challenger,"174,139","Sabo, Martin O.",Incumbent,N/A,N/A,N/A,N/A,"25,862","97,046",D,0,30.69,69.31
House,Minnesota,2000,District 6,19940101,"170,900","Kline, John",Challenger,"176,340","Luther, William P.",Incumbent,N/A,N/A,N/A,N/A,"8,584","5,440",D,0,49.22,50.78
House,Minnesota,1998,District 6,19940101,"136,866","Kline, John",Challenger,"148,728","Luther, William P.",Incumbent,N/A,N/A,N/A,N/A,"12,107","11,862",D,0,47.92,52.08
House,Minnesota,1996,District 6,19940101,"129,989","Jude, Tad",Challenger,"164,921","Luther, William P.",Incumbent,N/A,N/A,N/A,N/A,572,"34,932",D,0,44.08,55.92
House,Minnesota,1994,District 6,19940101,"113,190","Jude, Tad",Challenger,"113,740","Luther, William P.",Challenger,N/A,N/A,N/A,N/A,845,550,D,0,49.88,50.12
House,Minnesota,1992,District 6,19920101,"133,564","Grams, Rod",Challenger,"100,016","Sikorski, Gerry",Incumbent,N/A,N/A,N/A,N/A,"67,443","33,548",R,0,57.18,42.82
House,Minnesota,2000,District 7,19940101,"79,175","Menze, Glen",Challenger,"185,771","Peterson, Collin C.",Incumbent,N/A,N/A,N/A,N/A,"5,550","106,596",D,0,29.88,70.12
House,Minnesota,1998,District 7,19940101,"66,562","Edin, Aleta",Challenger,"169,907","Peterson, Collin C.",Incumbent,N/A,N/A,N/A,N/A,473,"103,345",D,0,28.15,71.85
House,Minnesota,1996,District 7,19940101,"80,132","McKigney, Darrell",Challenger,"170,936","Peterson, Collin C.",Incumbent,N/A,N/A,N/A,N/A,531,"90,804",D,0,31.92,68.08
House,Minnesota,1994,District 7,19940101,"102,623","Omann, Bernie",Challenger,"108,023","Peterson, Collin C.",Incumbent,N/A,N/A,N/A,N/A,357,"5,400",D,0,48.72,51.28
House,Minnesota,1992,District 7,19920101,"130,396","Omann, Bernie",Challenger,"133,886","Peterson, Collin C.",Incumbent,N/A,N/A,N/A,N/A,"1,242","3,490",D,0,49.34,50.66
House,Minnesota,2000,District 8,19940101,"79,890","Lemen, Bob",Challenger,"210,094","Oberstar, James L.",Incumbent,N/A,N/A,N/A,N/A,"19,667","130,204",D,0,27.55,72.45
House,Minnesota,1998,District 8,19940101,"69,667","Shuster, Jerry",Challenger,"173,734","Oberstar, James L.",Incumbent,N/A,N/A,N/A,N/A,"19,862","104,067",D,0,28.62,71.38
House,Minnesota,1996,District 8,19940101,"69,460","Larson, Andy",Challenger,"185,333","Oberstar, James L.",Incumbent,N/A,N/A,N/A,N/A,"20,545","115,873",D,0,27.26,72.74
House,Minnesota,1994,District 8,19940101,"79,818","Herwig, Phil",Challenger,"153,161","Oberstar, James L.",Incumbent,N/A,N/A,N/A,N/A,292,"73,343",D,0,34.26,65.74
House,Minnesota,1992,District 8,19920101,"83,823","Herwig, Phil",Challenger,"167,104","Oberstar, James L.",Incumbent,N/A,N/A,N/A,N/A,"32,104","83,281",D,0,33.41,66.59
House,Mississippi,2000,District 1,19920101,"145,967","Wicker, Roger F.",Incumbent,"59,763","Grist, Joe T. Jr.",Challenger,N/A,N/A,N/A,N/A,"3,310","86,204",R,0,70.95,29.05
House,Mississippi,1998,District 1,19920101,"66,738","Wicker, Roger F.",Incumbent,"30,438","Weathers, Rex N.",Challenger,N/A,N/A,N/A,N/A,"2,157","36,300",R,0,68.68,31.32
House,Mississippi,1996,District 1,19920101,"123,724","Wicker, Roger F.",Incumbent,"55,998","Boyd, Henry Jr.",Challenger,N/A,N/A,N/A,N/A,"3,244","67,726",R,0,68.84,31.16
House,Mississippi,1994,District 1,19920101,"80,553","Wicker, Roger F.",Challenger,"47,192","Wheeler, Bill",Challenger,N/A,N/A,N/A,N/A,N/A,"33,361",R,0,63.06,36.94
House,Mississippi,1992,District 1,19920101,"82,952","Whitaker, Clyde E.",Challenger,"121,664","Whitten, Jamie L.",Incumbent,N/A,N/A,N/A,N/A,N/A,"38,712",D,0,40.54,59.46
House,Mississippi,2000,District 2,19920101,"54,090","Caraway, Hardy",Challenger,"112,777","Thompson, Bennie",Incumbent,N/A,N/A,N/A,N/A,"6,440","58,687",D,0,32.42,67.58
House,Mississippi,1998,District 2,19920101,N/A,N/A,N/A,"80,507","Thompson, Bennie",Incumbent,N/A,N/A,N/A,N/A,"32,533","80,507",D,0,0,100
House,Mississippi,1996,District 2,19920101,"65,263","Covington, Danny",Challenger,"102,503","Thompson, Bennie",Incumbent,N/A,N/A,N/A,N/A,"4,167","37,240",D,0,38.9,61.1
House,Mississippi,1994,District 2,19920101,"49,270","Jordan, Bill",Challenger,"68,014","Thompson, Bennie",Challenger,N/A,N/A,N/A,N/A,"9,408","18,744",D,0,42.01,57.99
House,Mississippi,1992,District 2,19920101,"41,248","Benford, Dorothy",Challenger,"133,361","Epsy, Mike",Challenger,N/A,N/A,N/A,N/A,N/A,"92,113",D,0,23.62,76.38
House,Mississippi,2000,District 3,19920101,"153,899","Pickering, Charles W.",Incumbent,"54,151","Thrash, William",Challenger,N/A,N/A,N/A,N/A,"2,313","99,748",R,0,73.97,26.03
House,Mississippi,1998,District 3,19920101,"84,785","Pickering, Charles W.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"15,465","84,785",R,0,100,0
House,Mississippi,1996,District 3,19920101,"115,443","Pickering, Charles W.",Challenger,"68,658","Eaves, John Arthur Jr.",Challenger,N/A,N/A,N/A,N/A,"4,043","46,785",R,0,62.71,37.29
House,Mississippi,1994,District 3,19920101,"39,826","Dabbs, Dutch",Challenger,"83,163","Montgomery, G. V.",Incumbent,N/A,N/A,N/A,N/A,N/A,"43,337",D,0,32.38,67.62
House,Mississippi,1992,District 3,19920101,"37,710","Williams, Michael E.",Challenger,"162,864","Montgomery, G. V.",Incumbent,N/A,N/A,N/A,N/A,N/A,"125,154",D,0,18.8,81.2
House,Mississippi,2000,District 4,19920101,"79,218","Lampton, Dunn",Challenger,"115,732","Shows, Ronald Clifford",Incumbent,N/A,N/A,N/A,N/A,"4,084","36,514",D,0,40.64,59.36
House,Mississippi,1998,District 4,19920101,"61,551","Hosemann, Delbert",Challenger,"73,252","Shows, Ronald Clifford",Challenger,N/A,N/A,N/A,N/A,"2,396","11,701",D,0,45.66,54.34
House,Mississippi,1996,District 4,19920101,"112,444","Parker, Mike",Incumbent,"66,836","Antoine, Kevin",Challenger,N/A,N/A,N/A,N/A,"4,383","45,608",R,0,62.72,37.28
House,Mississippi,1994,District 4,19920101,"38,200","Wood, Mike",Challenger,"82,939","Parker, Mike",Incumbent,N/A,N/A,N/A,N/A,N/A,"44,739",D,0,31.53,68.47
House,Mississippi,1992,District 4,19920101,"43,705","McMillan, Jack L.",Challenger,"130,927","Parker, Mike",Incumbent,N/A,N/A,N/A,N/A,"19,912","87,222",D,0,25.03,74.97
House,Mississippi,2000,District 5,19920101,"35,309","McConnell, Randy",Challenger,"153,264","Taylor, Gary Eugene",Incumbent,N/A,N/A,N/A,N/A,"5,822","117,955",D,0,18.72,81.28
House,Mississippi,1998,District 5,19920101,"19,341","McConnell, Randy",Challenger,"78,661","Taylor, Gary Eugene",Incumbent,N/A,N/A,N/A,N/A,"3,093","59,320",D,0,19.74,80.26
House,Mississippi,1996,District 5,19920101,"71,114","Dollar, Dennis",Challenger,"103,415","Taylor, Gary Eugene",Incumbent,N/A,N/A,N/A,N/A,"2,916","32,301",D,0,40.75,59.25
House,Mississippi,1994,District 5,19920101,"48,575","Barlos, George",Challenger,"73,179","Taylor, Gary Eugene",Incumbent,N/A,N/A,N/A,N/A,N/A,"24,604",D,0,39.9,60.1
House,Mississippi,1992,District 5,19920101,"67,619","Harvey, Paul A.",Challenger,"120,766","Taylor, Gary Eugene",Incumbent,N/A,N/A,N/A,N/A,"2,673","53,147",D,0,35.89,64.11
House,Missouri,2000,District 1,19920101,"42,730","Billingsly, Z. Dwight",Challenger,"149,173","Clay, William Lacy Sr.",Challenger,N/A,N/A,N/A,N/A,"6,444","106,443",D,0,22.27,77.73
House,Missouri,1998,District 1,19920101,"30,635","Soluade, Richmond A.",Challenger,"90,840","Clay, William Lacy Sr.",Incumbent,N/A,N/A,N/A,N/A,"3,576","60,205",D,0,25.22,74.78
House,Missouri,1996,District 1,19920101,"51,857","O'Sullivan, Daniel F. Jr.",Challenger,"131,659","Clay, William Lacy Sr.",Incumbent,N/A,N/A,N/A,N/A,"4,137","79,802",D,0,28.26,71.74
House,Missouri,1994,District 1,19920101,"50,303","Counts, Donald R.",Challenger,"97,061","Clay, William Lacy Sr.",Incumbent,N/A,N/A,N/A,N/A,"5,654","46,758",D,0,34.14,65.86
House,Missouri,1992,District 1,19920101,"74,482","Montgomery, Arthur S.",Challenger,"158,693","Clay, William Lacy Sr.",Incumbent,N/A,N/A,N/A,N/A,N/A,"84,211",D,0,31.94,68.06
House,Missouri,2000,District 2,19920101,"164,926","Akin, Todd",Challenger,"126,441","House, Ted",Challenger,N/A,N/A,N/A,N/A,"6,695","38,485",R,0,56.6,43.4
House,Missouri,1998,District 2,19920101,"142,313","Talent, James M.",Incumbent,"57,565","Ross, John",Challenger,N/A,N/A,N/A,N/A,"3,381","84,748",R,0,71.2,28.8
House,Missouri,1996,District 2,19920101,"165,999","Talent, James M.",Incumbent,"100,372","Horn, Joan Kelly",Challenger,N/A,N/A,N/A,N/A,"4,355","65,627",R,0,62.32,37.68
