Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Indiana,N/A,2002,District 3,3,20020101,"92,566","Souder, Mark E.",Incumbent,"50,509","Rigdon, Jay",Challenger,N/A,N/A,N/A,N/A,"3,531","42,057",R,0,64.7,35.3,
House,Indiana,N/A,2010,District 4,4,20020101,"138,732","Rokita, Todd",Challenger,"53,167","Sanders, David Avram",Challenger,N/A,N/A,N/A,N/A,"10,423","85,565",R,0,72.29,27.71,
House,Indiana,N/A,2008,District 4,4,20020101,"192,526","Buyer, Steve",Incumbent,"129,038","Ackerson, Nels",Challenger,N/A,N/A,N/A,N/A,N/A,"63,488",R,0,59.87,40.13,
House,Indiana,N/A,2006,District 4,4,20020101,"111,057","Buyer, Steve",Incumbent,"66,986","Sanders, David Avram",Challenger,N/A,N/A,N/A,N/A,N/A,"44,071",R,0,62.38,37.62,
House,Indiana,N/A,2004,District 4,4,20020101,"190,445","Buyer, Steve",Incumbent,"77,574","Sanders, David Avram",Challenger,Libertarian,"6,117","Fleming, Kevin R.",Challenger,N/A,"112,871",R,2.23,71.06,28.94,
House,Indiana,N/A,2002,District 4,4,20020101,"112,760","Buyer, Steve",Incumbent,"41,314","Abbott, Bill",Challenger,N/A,N/A,N/A,N/A,"3,934","71,446",R,0,73.19,26.81,
House,Indiana,N/A,2010,District 5,5,20020101,"146,899","Burton, Dan",Incumbent,"60,024","Crawford, Tim",Challenger,N/A,N/A,N/A,N/A,"29,484","86,875",R,0,70.99,29.01,
House,Indiana,N/A,2008,District 5,5,20020101,"234,705","Burton, Dan",Incumbent,"123,357","Ruley, Mary Etta",Challenger,N/A,N/A,N/A,N/A,N/A,"111,348",R,0,65.55,34.45,
House,Indiana,N/A,2006,District 5,5,20020101,"133,118","Burton, Dan",Incumbent,"64,362","Carr, Katherine Fox",Challenger,N/A,N/A,N/A,N/A,"7,449","68,756",R,0,67.41,32.59,
House,Indiana,N/A,2004,District 5,5,20020101,"228,718","Burton, Dan",Incumbent,"82,637","Carr, Katherine Fox",Challenger,Libertarian,"7,008","Hodgin, Frederick C.",Challenger,N/A,"146,081",R,2.2,73.46,26.54,
House,Indiana,N/A,2002,District 5,5,20020101,"129,442","Burton, Dan",Incumbent,"45,283","Carr, Katherine Fox",Challenger,N/A,N/A,N/A,N/A,"5,130","84,159",R,0,74.08,25.92,
House,Indiana,N/A,2010,District 6,6,20020101,"126,027","Pence, Mike",Incumbent,"56,647","Welsh, Barry A.",Challenger,N/A,N/A,N/A,N/A,"6,635","69,380",R,0,68.99,31.01,
House,Indiana,N/A,2008,District 6,6,20020101,"180,608","Pence, Mike",Incumbent,"94,265","Welsh, Barry A.",Challenger,N/A,N/A,N/A,N/A,"7,539","86,343",R,0,65.71,34.29,
House,Indiana,N/A,2006,District 6,6,20020101,"115,266","Pence, Mike",Incumbent,"76,812","Welsh, Barry A.",Challenger,N/A,N/A,N/A,N/A,N/A,"38,454",R,0,60.01,39.99,
House,Indiana,N/A,2004,District 6,6,20020101,"182,529","Pence, Mike",Incumbent,"85,123","Fox, Melina Ann",Challenger,Libertarian,"4,397","Roots, Chad E.",Challenger,N/A,"97,406",R,1.62,68.2,31.8,
House,Indiana,N/A,2002,District 6,6,20020101,"118,436","Pence, Mike",Incumbent,"63,871","Fox, Melina Ann",Challenger,N/A,N/A,N/A,N/A,"3,346","54,565",R,0,64.97,35.03,
House,Indiana,N/A,2010,District 7,7,20020101,"55,213","Scott, Marvin B.",Challenger,"86,011","Carson, Andre D.",Incumbent,N/A,N/A,N/A,N/A,"4,815","30,798",D,0,39.1,60.9,
House,Indiana,N/A,2008,District 7,7,20020101,"92,645","Campo, Gabrielle",Challenger,"172,650","Carson, Andre D.",Incumbent,N/A,N/A,N/A,N/A,4,"80,005",D,0,34.92,65.08,
House,Indiana,N/A,2006,District 7,7,20020101,"64,304","Dickerson, Eric",Challenger,"74,750","Carson, Julia M.",Incumbent,N/A,N/A,N/A,N/A,N/A,"10,446",D,0,46.24,53.76,
House,Indiana,N/A,2004,District 7,7,20020101,"97,491","Horning, Andrew M.",Challenger,"121,303","Carson, Julia M.",Incumbent,Libertarian,"4,381","Campbell, Barry M.",Challenger,N/A,"23,812",D,1.96,44.56,55.44,
House,Indiana,N/A,2002,District 7,7,20020101,"64,379","McVey, Brose A.",Challenger,"77,478","Carson, Julia M.",Incumbent,N/A,N/A,N/A,N/A,"3,983","13,099",D,0,45.38,54.62,
House,Indiana,N/A,2010,District 8,8,20020101,"117,259","Bucshon, Larry D.",Challenger,"76,265","Vanhaaften, W. Trent",Challenger,N/A,N/A,N/A,N/A,"10,240","40,994",R,0,60.59,39.41,
House,Indiana,N/A,2008,District 8,8,20020101,"102,769","Goode, Gregory J.",Challenger,"188,693","Ellsworth, Brad",Incumbent,N/A,N/A,N/A,N/A,N/A,"85,924",D,0,35.26,64.74,
House,Indiana,N/A,2006,District 8,8,20020101,"83,704","Hostettler, John N.",Incumbent,"131,019","Ellsworth, Brad",Challenger,N/A,N/A,N/A,N/A,N/A,"47,315",D,0,38.98,61.02,
House,Indiana,N/A,2004,District 8,8,20020101,"145,576","Hostettler, John N.",Incumbent,"121,522","Jennings, Jon P.",Challenger,Libertarian,"5,680","Garvin, Mark",Challenger,N/A,"24,054",R,2.08,54.5,45.5,
House,Indiana,N/A,2002,District 8,8,20020101,"98,952","Hostettler, John N.",Incumbent,"88,763","Hartke, Bryan L.",Challenger,N/A,N/A,N/A,N/A,"5,150","10,189",R,0,52.71,47.29,
House,Indiana,N/A,2010,District 9,9,20020101,"118,040","Young, Todd",Challenger,"95,353","Hill, Baron P.",Incumbent,N/A,N/A,N/A,N/A,"12,139","22,687",R,0,55.32,44.68,
House,Indiana,N/A,2008,District 9,9,20020101,"120,529","Sodrel, Mike",Challenger,"181,281","Hill, Baron P.",Incumbent,N/A,N/A,N/A,N/A,"11,994","60,752",D,0,39.94,60.06,
House,Indiana,N/A,2006,District 9,9,20020101,"100,469","Sodrel, Mike",Incumbent,"110,454","Hill, Baron P.",Challenger,N/A,N/A,N/A,N/A,"9,926","9,985",D,0,47.63,52.37,
House,Indiana,N/A,2004,District 9,9,20020101,"142,197","Sodrel, Mike",Challenger,"140,772","Hill, Baron P.",Incumbent,Libertarian,"4,541","Cox, Al",Challenger,N/A,"1,425",R,1.58,50.25,49.75,
House,Indiana,N/A,2002,District 9,9,20020101,"87,169","Sodrel, Mike",Challenger,"96,654","Hill, Baron P.",Incumbent,N/A,N/A,N/A,N/A,"5,134","9,485",D,0,47.42,52.58,
House,Iowa,N/A,2010,District 1,1,20020101,"100,219","Lange, Benjamin M.",Challenger,"104,428","Braley, Bruce",Incumbent,N/A,N/A,N/A,N/A,"6,255","4,209",D,0,48.97,51.03,
House,Iowa,N/A,2008,District 1,1,20020101,"102,439","Hartsuch, David",Challenger,"186,991","Braley, Bruce",Incumbent,N/A,N/A,N/A,N/A,199,"84,552",D,0,35.39,64.61,
House,Iowa,N/A,2006,District 1,1,20020101,"89,729","Whalen, Mike",Challenger,"114,322","Braley, Bruce",Challenger,N/A,N/A,N/A,N/A,"3,570","24,593",D,0,43.97,56.03,
House,Iowa,N/A,2004,District 1,1,20020101,"159,993","Nussle, Jim",Incumbent,"125,490","Gluba, William E.",Challenger,Libertarian,"2,727","Nelson, Mark",Challenger,"1,844","34,503",R,0.94,56.04,43.96,"Denny Heath was nominated by petition; The other vote was: Heath, Denny (Independent) 1,756"
House,Iowa,N/A,2002,District 1,1,20020101,"112,280","Nussle, Jim",Incumbent,"83,779","Hutchinson, Ann",Challenger,N/A,N/A,N/A,N/A,396,"28,501",R,0,57.27,42.73,
House,Iowa,N/A,2010,District 2,2,20020101,"104,319","Miller-Meeks, Mariannette",Challenger,"115,839","Loebsack, David",Incumbent,N/A,N/A,N/A,N/A,"7,017","11,520",D,0,47.38,52.62,
House,Iowa,N/A,2008,District 2,2,20020101,"118,778","Miller-Meeks, Mariannette",Challenger,"175,218","Loebsack, David",Incumbent,N/A,N/A,N/A,N/A,"12,362","56,440",D,0,40.4,59.6,
House,Iowa,N/A,2006,District 2,2,20020101,"101,707","Leach, James A.",Incumbent,"107,683","Loebsack, David",Challenger,N/A,N/A,N/A,N/A,196,"5,976",D,0,48.57,51.43,
House,Iowa,N/A,2004,District 2,2,20020101,"176,684","Leach, James A.",Incumbent,"117,405","Franker, Dave",Challenger,Libertarian,"5,586","Litten, Kevin D.",Challenger,206,"59,279",R,1.86,60.08,39.92,
House,Iowa,N/A,2002,District 2,2,20020101,"108,130","Leach, James A.",Incumbent,"94,767","Thomas, Julie",Challenger,N/A,N/A,N/A,N/A,"4,274","13,363",R,0,53.29,46.71,
House,Iowa,N/A,2010,District 3,3,20020101,"111,925","Zaun, Brad",Challenger,"122,147","Boswell, Leonard L.",Incumbent,N/A,N/A,N/A,N/A,"6,684","10,222",D,0,47.82,52.18,
House,Iowa,N/A,2008,District 3,3,20020101,"132,136","Schmett, Kim",Challenger,"176,904","Boswell, Leonard L.",Incumbent,N/A,N/A,N/A,N/A,"5,120","44,768",D,0,42.76,57.24,
House,Iowa,N/A,2006,District 3,3,20020101,"103,722","Lamberti, Jeff",Challenger,"115,769","Boswell, Leonard L.",Incumbent,N/A,N/A,N/A,N/A,"3,796","12,047",D,0,47.26,52.74,
House,Iowa,N/A,2004,District 3,3,20020101,"136,099","Thompson, Stan",Challenger,"168,007","Boswell, Leonard L.",Incumbent,Write-in,213,"Other/Unknown, NULL",Challenger,N/A,"31,908",D,0.07,44.75,55.25,
House,Iowa,N/A,2002,District 3,3,20020101,"97,285","Thompson, Stan",Challenger,"115,367","Boswell, Leonard L.",Incumbent,N/A,N/A,N/A,N/A,"3,333","18,082",D,0,45.75,54.25,
House,Iowa,N/A,2010,District 4,4,20020101,"152,588","Latham, Tom",Incumbent,"74,300","Maske, Bill",Challenger,N/A,N/A,N/A,N/A,"5,631","78,288",R,0,67.25,32.75,
House,Iowa,N/A,2008,District 4,4,20020101,"185,458","Latham, Tom",Incumbent,"120,746","Greenwald, Becky",Challenger,N/A,N/A,N/A,N/A,197,"64,712",R,0,60.57,39.43,
House,Iowa,N/A,2006,District 4,4,20020101,"121,650","Latham, Tom",Incumbent,"90,982","Spencer, Selden E.",Challenger,N/A,N/A,N/A,N/A,98,"30,668",R,0,57.21,42.79,
House,Iowa,N/A,2004,District 4,4,20020101,"181,294","Latham, Tom",Incumbent,"116,121","Johnson, Paul W.",Challenger,Write-in,151,"Other/Unknown, NULL",Challenger,N/A,"65,173",R,0.05,60.96,39.04,
House,Iowa,N/A,2002,District 4,4,20020101,"115,430","Latham, Tom",Incumbent,"90,784","Norris, John",Challenger,N/A,N/A,N/A,N/A,"4,560","24,646",R,0,55.98,44.02,
House,Iowa,N/A,2010,District 5,5,20020101,"128,363","King, Steve",Incumbent,"63,160","Campbell, Matthew",Challenger,N/A,N/A,N/A,N/A,"3,716","65,203",R,0,67.02,32.98,
House,Iowa,N/A,2008,District 5,5,20020101,"159,430","King, Steve",Incumbent,"99,601","Hubler, Rob",Challenger,N/A,N/A,N/A,N/A,"7,586","59,829",R,0,61.55,38.45,
House,Iowa,N/A,2006,District 5,5,20020101,"105,580","King, Steve",Incumbent,"64,181","Schulte, Joyce",Challenger,N/A,N/A,N/A,N/A,"10,703","41,399",R,0,62.19,37.81,
House,Iowa,N/A,2004,District 5,5,20020101,"168,583","King, Steve",Incumbent,"97,597","Schulte, E. Joyce",Challenger,Write-in,161,"Other/Unknown, NULL",Challenger,N/A,"70,986",R,0.06,63.33,36.67,
House,Iowa,N/A,2002,District 5,5,20020101,"113,257","King, Steve",Challenger,"68,853","Shomshor, Paul",Challenger,N/A,N/A,N/A,N/A,127,"44,404",R,0,62.19,37.81,
House,Kansas,N/A,2010,District 1,1,20020101,"142,281","Huelskamp, Tim",Challenger,"44,068","Jilka, Alan",Challenger,N/A,N/A,N/A,N/A,"6,537","98,213",R,0,76.35,23.65,
House,Kansas,N/A,2008,District 1,1,20020101,"214,549","Moran, Jerry",Incumbent,"34,771","Bordonaro, James",Challenger,N/A,N/A,N/A,N/A,"12,707","179,778",R,0,86.05,13.95,
House,Kansas,N/A,2006,District 1,1,20020101,"156,728","Moran, Jerry",Incumbent,"39,781","Doll, John",Challenger,N/A,N/A,N/A,N/A,"2,869","116,947",R,0,79.76,20.24,
House,Kansas,N/A,2004,District 1,1,20020101,"239,776","Moran, Jerry",Incumbent,N/A,N/A,N/A,Libertarian,"24,517","Warner, Jack W.",Challenger,N/A,"215,259",R,9.28,100,0,
House,Kansas,N/A,2002,District 1,1,20020101,"189,976","Moran, Jerry",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"18,585","189,976",R,0,100,0,
House,Kansas,N/A,2010,District 2,2,20020101,"130,034","Jenkins, Lynn",Incumbent,"66,588","Hudspeth, Cheryl",Challenger,N/A,N/A,N/A,N/A,"9,353","63,446",R,0,66.13,33.87,
House,Kansas,N/A,2008,District 2,2,20020101,"155,532","Jenkins, Lynn",Challenger,"142,013","Boyda, Nancy",Incumbent,N/A,N/A,N/A,N/A,"9,763","13,519",R,0,52.27,47.73,
House,Kansas,N/A,2006,District 2,2,20020101,"106,329","Ryun, Jim",Incumbent,"114,139","Boyda, Nancy",Challenger,N/A,N/A,N/A,N/A,"5,094","7,810",D,0,48.23,51.77,
House,Kansas,N/A,2004,District 2,2,20020101,"165,325","Ryun, Jim",Incumbent,"121,532","Boyda, Nancy",Challenger,Libertarian,"7,579","Hawver, Ira Dennis",Challenger,N/A,"43,793",R,2.57,57.63,42.37,
House,Kansas,N/A,2002,District 2,2,20020101,"127,477","Ryun, Jim",Incumbent,"79,160","Lykins, Dan",Challenger,N/A,N/A,N/A,N/A,"4,340","48,317",R,0,61.69,38.31,
House,Kansas,N/A,2010,District 3,3,20020101,"136,246","Yoder, Kevin",Challenger,"90,193","Moore, Stephene",Challenger,N/A,N/A,N/A,N/A,"6,846","46,053",R,0,60.17,39.83,
House,Kansas,N/A,2008,District 3,3,20020101,"142,307","Jordan, Nick",Challenger,"202,541","Moore, Dennis",Incumbent,N/A,N/A,N/A,N/A,"14,010","60,234",D,0,41.27,58.73,
House,Kansas,N/A,2006,District 3,3,20020101,"79,824","Ahner, Chuck",Challenger,"153,105","Moore, Dennis",Incumbent,N/A,N/A,N/A,N/A,"4,051","73,281",D,0,34.27,65.73,
House,Kansas,N/A,2004,District 3,3,20020101,"145,542","Kobach, Kris W.",Challenger,"184,050","Moore, Dennis",Incumbent,Libertarian,"3,191","Bellis, Joseph K.",Challenger,"2,956","38,508",D,0.95,44.16,55.84,"The other vote was: Wells, Richard (Reform) 2,956"
House,Kansas,N/A,2002,District 3,3,20020101,"102,882","Taff, Adam",Challenger,"110,095","Moore, Dennis",Incumbent,N/A,N/A,N/A,N/A,"6,412","7,213",D,0,48.31,51.69,
House,Kansas,N/A,2010,District 4,4,20020101,"119,575","Pompeo, Mike",Challenger,"74,143","Goyle, Raj",Challenger,N/A,N/A,N/A,N/A,"9,665","45,432",R,0,61.73,38.27,
House,Kansas,N/A,2008,District 4,4,20020101,"177,617","Tiahrt, Todd",Incumbent,"90,706","Betts, Donald Jr.",Challenger,N/A,N/A,N/A,N/A,"11,786","86,911",R,0,66.2,33.8,
House,Kansas,N/A,2006,District 4,4,20020101,"116,386","Tiahrt, Todd",Incumbent,"62,166","McGinn, Garth J.",Challenger,N/A,N/A,N/A,N/A,"4,655","54,220",R,0,65.18,34.82,
House,Kansas,N/A,2004,District 4,4,20020101,"173,151","Tiahrt, Todd",Incumbent,"81,388","McCourt, John C.",Challenger,Libertarian,"7,376","Loomis, David B.",Challenger,N/A,"91,763",R,2.82,68.03,31.97,
House,Kansas,N/A,2002,District 4,4,20020101,"115,691","Tiahrt, Todd",Incumbent,"70,656","Nolla, Carlos",Challenger,N/A,N/A,N/A,N/A,"4,616","45,035",R,0,62.08,37.92,
House,Kentucky,N/A,2010,District 1,1,20020101,"153,519","Whitfield, Edward",Incumbent,"61,960","Hatchett, Charles Kendall",Challenger,N/A,N/A,N/A,N/A,N/A,"91,559",R,0,71.25,28.75,
House,Kentucky,N/A,2008,District 1,1,20020101,"178,107","Whitfield, Edward",Incumbent,"98,674","Ryan, Heather A.",Challenger,N/A,N/A,N/A,N/A,5,"79,433",R,0,64.35,35.65,
House,Kentucky,N/A,2006,District 1,1,20020101,"123,618","Whitfield, Edward",Incumbent,"83,865","Barlow, Tom",Challenger,N/A,N/A,N/A,N/A,N/A,"39,753",R,0,59.58,40.42,
House,Kentucky,N/A,2004,District 1,1,20020101,"175,972","Whitfield, Edward",Incumbent,"85,229","Cartwright, Billy R.",Challenger,Write-in,186,"Barlow, Tom",Challenger,N/A,"90,743",R,0.07,67.37,32.63,
House,Kentucky,N/A,2002,District 1,1,20020101,"117,600","Whitfield, Edward",Incumbent,"62,617","Alexander, Klint",Challenger,N/A,N/A,N/A,N/A,N/A,"54,983",R,0,65.25,34.75,
House,Kentucky,N/A,2010,District 2,2,20020101,"155,906","Guthrie, Brett",Incumbent,"73,749","Marksberry, Ed",Challenger,N/A,N/A,N/A,N/A,N/A,"82,157",R,0,67.89,32.11,
House,Kentucky,N/A,2008,District 2,2,20020101,"158,936","Guthrie, Brett",Challenger,"143,379","Boswell, David E.",Challenger,N/A,N/A,N/A,N/A,N/A,"15,557",R,0,52.57,47.43,
House,Kentucky,N/A,2006,District 2,2,20020101,"118,548","Lewis, Ron",Incumbent,"95,415","Weaver, Mike",Challenger,N/A,N/A,N/A,N/A,N/A,"23,133",R,0,55.41,44.59,
House,Kentucky,N/A,2004,District 2,2,20020101,"185,394","Lewis, Ron",Incumbent,"87,585","Smith, Adam",Challenger,N/A,N/A,N/A,N/A,N/A,"97,809",R,0,67.92,32.08,
House,Kentucky,N/A,2002,District 2,2,20020101,"122,773","Lewis, Ron",Incumbent,"51,431","Williams, David Lynn",Challenger,N/A,N/A,N/A,N/A,"2,084","71,342",R,0,70.48,29.52,
House,Kentucky,N/A,2010,District 3,3,20020101,"112,627","Lally, Todd",Challenger,"139,940","Yarmuth, John",Incumbent,N/A,N/A,N/A,N/A,"3,363","27,313",D,0,44.59,55.41,
House,Kentucky,N/A,2008,District 3,3,20020101,"139,527","Northup, Anne M.",Challenger,"203,843","Yarmuth, John",Incumbent,N/A,N/A,N/A,N/A,N/A,"64,316",D,0,40.63,59.37,
House,Kentucky,N/A,2006,District 3,3,20020101,"116,568","Northup, Anne M.",Incumbent,"122,489","Yarmuth, John",Challenger,N/A,N/A,N/A,N/A,"2,908","5,921",D,0,48.76,51.24,
House,Kentucky,N/A,2004,District 3,3,20020101,"197,736","Northup, Anne M.",Incumbent,"124,040","Miller, Tony",Challenger,Libertarian,"6,363","Dick, George C.",Challenger,15,"73,696",R,1.94,61.45,38.55,"The other vote was: Everett, Corley C. (Write-in) 15"
House,Kentucky,N/A,2002,District 3,3,20020101,"118,228","Northup, Anne M.",Incumbent,"110,846","Conway, Jack",Challenger,N/A,N/A,N/A,N/A,N/A,"7,382",R,0,51.61,48.39,
House,Kentucky,N/A,2010,District 4,4,20020101,"151,774","Davis, Geoff",Incumbent,"66,675","Waltz, John",Challenger,N/A,N/A,N/A,N/A,N/A,"85,099",R,0,69.48,30.52,
House,Kentucky,N/A,2008,District 4,4,20020101,"190,210","Davis, Geoff",Incumbent,"111,549","Kelley, Michael",Challenger,N/A,N/A,N/A,N/A,N/A,"78,661",R,0,63.03,36.97,
House,Kentucky,N/A,2006,District 4,4,20020101,"105,845","Davis, Geoff",Incumbent,"88,822","Lucas, Ken",Challenger,N/A,N/A,N/A,N/A,"10,100","17,023",R,0,54.37,45.63,
House,Kentucky,N/A,2004,District 4,4,20020101,"160,982","Davis, Geoff",Challenger,"129,876","Clooney, Nick",Challenger,Independent,"5,069","Slider, Michael E.",Challenger,N/A,"31,106",R,1.71,55.35,44.65,
House,Kentucky,N/A,2002,District 4,4,20020101,"81,651","Davis, Geoff",Challenger,"87,776","Lucas, Ken",Incumbent,N/A,N/A,N/A,N/A,"2,308","6,125",D,0,48.19,51.81,
House,Kentucky,N/A,2010,District 5,5,20020101,"151,019","Rogers, Harold",Incumbent,"44,034","Holbert, James E.",Challenger,N/A,N/A,N/A,N/A,N/A,"106,985",R,0,77.42,22.58,
House,Kentucky,N/A,2008,District 5,5,20020101,"177,024","Rogers, Harold",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"33,444","177,024",R,0,100,0,
House,Kentucky,N/A,2006,District 5,5,20020101,"147,201","Rogers, Harold",Incumbent,"52,367","Stepp, Kenneth",Challenger,N/A,N/A,N/A,N/A,N/A,"94,834",R,0,73.76,26.24,
House,Kentucky,N/A,2004,District 5,5,20020101,"177,579","Rogers, Harold",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"177,579",R,0,100,0,
House,Kentucky,N/A,2002,District 5,5,20020101,"137,986","Rogers, Harold",Incumbent,"38,254","Bailey, Sidney Jane",Challenger,N/A,N/A,N/A,N/A,N/A,"99,732",R,0,78.29,21.71,
House,Kentucky,N/A,2010,District 6,6,20020101,"119,165","Barr, Garland",Challenger,"119,812","Chandler, Ben",Incumbent,N/A,N/A,N/A,N/A,247,647,D,0,49.86,50.14,
House,Kentucky,N/A,2008,District 6,6,20020101,"111,378","Larson, Jon",Challenger,"203,764","Chandler, Ben",Incumbent,N/A,N/A,N/A,N/A,N/A,"92,386",D,0,35.34,64.66,
House,Kentucky,N/A,2006,District 6,6,20020101,N/A,N/A,N/A,"158,765","Chandler, Ben",Incumbent,N/A,N/A,N/A,N/A,"27,015","158,765",D,0,0,100,
House,Kentucky,N/A,2004,District 6,6,20020101,"119,716","Buford, Tom",Challenger,"175,355","Chandler, Ben",Incumbent,Constitution,"2,388","Abner, Stacy C.",Challenger,"1,758","55,639",D,0.8,40.57,59.43,"The other vote was: Gailey, Mark A. (Libertarian) 1,758"
House,Kentucky,N/A,2002,District 6,6,20020101,"115,622","Fletcher, Ernest",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"45,066","115,622",R,0,100,0,
House,Louisiana,N/A,2010,District 1,1,20020101,"157,182","Scalise, Steve",Incumbent,"38,416","Katz, Myron",Challenger,N/A,N/A,N/A,N/A,"4,578","118,766",R,0,80.36,19.64,
House,Louisiana,N/A,2008,District 1,1,20020101,"189,168","Scalise, Steve",Incumbent,"98,839","Harlan, Jim",Challenger,N/A,N/A,N/A,N/A,N/A,"90,329",R,0,65.68,34.32,
House,Louisiana,N/A,2006,District 1,1,20020101,"130,508","Jindal, Bobby",Incumbent,"10,919","Gereighty, David",Challenger,N/A,N/A,N/A,N/A,"6,701","119,589",R,0,92.28,7.72,
House,Louisiana,N/A,2004,District 1,1,20020101,"225,708","Jindal, Bobby",Challenger,"19,266","Armstrong, Roy A.",Challenger,Democrat,"12,779","Mendoza, Manlio V.",Challenger,"30,144","206,442",R,4.44,92.14,7.86,"The other vote was: Zimmerman, Daniel J. (Democrat) 12,135; Watts, Jerald L. (Democrat) 10,034; Rogers, Michael L. (Republican) 7,975"
House,Louisiana,N/A,2002,District 1,1,20020101,"147,117","Vitter, David B.",Incumbent,N/A,N/A,N/A,Republican,"20,268","Monica, Monica",Challenger,"13,185","126,849",R,11.22,100,0,"The other vote was: Namer, Robert (Republican) 7,229"
House,Louisiana,N/A,2010,District 2,2,20020101,"43,378","Cao, Anh Joseph",Incumbent,"83,705","Richmond, Cedric",Challenger,N/A,N/A,N/A,N/A,"2,521","40,327",D,0,34.13,65.87,
House,Louisiana,N/A,2008,District 2,2,20020101,"33,132","Cao, Anh Joseph",Challenger,"31,318","Jefferson, William J.",Incumbent,N/A,N/A,N/A,N/A,"2,432","1,814",R,0,51.41,48.59,
House,Louisiana,N/A,2006,District 2,2,20020101,N/A,N/A,N/A,"35,153","Jefferson, William J.",Incumbent,Democrat,"27,011","Carter, Karen",Challenger,N/A,"8,142",D,43.45,0,100,
House,Louisiana,N/A,2006,District 2,2,20020101,N/A,N/A,N/A,"28,283","Jefferson, William J.",Incumbent,Democrat,"20,364","Carter, Karen",Challenger,"31,047","7,919",D,25.55,0,100,"The other vote was: Shepherd, Derrick (Democrat) 16,799; Carter, Troy C. (Democrat) 11,304; Bartholomew, Regina (Democrat) 1,125; Edwards, John (Democrat) 675; Barron, Scott (Democrat) 621; Mendoza, M.V. Vinny (Democrat) 402; Collins, Deven D.C. (Democrat) 121"
House,Louisiana,N/A,2006,District 2,2,20020101,"12,511","Lavigne, Joseph Joe",Challenger,N/A,N/A,N/A,Republican,"1,159","Bradley, Eric T.",Challenger,662,"11,352",R,8.09,100,0,"The other vote was: Kahn, Gregory W. (Libertarian) 404; Von Uhde, Lawrence William III (Republican) 258"
House,Louisiana,N/A,2004,District 2,2,20020101,"46,097","Schwertz, Arthur L.",Challenger,"173,510","Jefferson, William J.",Incumbent,N/A,N/A,N/A,N/A,N/A,"127,413",D,0,20.99,79.01,
House,Louisiana,N/A,2002,District 2,2,20020101,"15,440","Sullivan, Silky",Challenger,"90,310","Jefferson, William J.",Incumbent,N/A,N/A,N/A,N/A,"36,406","74,870",D,0,14.6,85.4,
House,Louisiana,N/A,2010,District 3,3,20020101,"108,963","Landry, Jeff",Challenger,"61,914","Sangisetty, Ravi",Challenger,N/A,N/A,N/A,N/A,N/A,"47,049",R,0,63.77,36.23,
House,Louisiana,N/A,2008,District 3,3,20020101,N/A,N/A,N/A,Unopposed,"Melancon, Charlie R.",Incumbent,N/A,N/A,N/A,N/A,N/A,0,D,0,0,100,
House,Louisiana,N/A,2006,District 3,3,20020101,"54,950","Romero, Craig",Challenger,"75,023","Melancon, Charlie R.",Incumbent,N/A,N/A,N/A,N/A,"6,358","20,073",D,0,42.28,57.72,
House,Louisiana,N/A,2004,District 3,3,20020101,"57,042","Tauzin, W. J.",Challenger,"57,611","Melancon, Charlie R.",Challenger,N/A,N/A,N/A,N/A,N/A,569,D,0,49.75,50.25,"No candidate received the required majority in the first round voting held on Nov. 2, 2004. This run-off election was held between the top two finishers of the first-round vote."
